27431	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
27431	PROKKA_02790	1	699	+	flgD	1-696/696	========/======	1/3	100.00	75.68	ecoli_vf	gi:15801192	flagellar basal body rod modification protein	
27431	PROKKA_02791	1	1212	+	flgE	1-1206/1206	========/======	5/10	99.83	79.08	ecoli_vf	gi:15801193	flagellar hook protein FlgE	
27431	PROKKA_02792	1	756	+	flgF	1-756/756	========/======	2/4	99.74	77.70	ecoli_vf	gi:15801194	flagellar basal body rod protein FlgF	
27431	PROKKA_02793	1	783	+	flgG	1-783/783	===============	0/0	100.00	86.46	ecoli_vf	gi:15801195	flagellar basal body rod protein FlgG	
27431	PROKKA_02794	22	666	+	flgH	55-699/699	.==============	0/0	92.27	82.17	ecoli_vf	gi:15801196	flagellar basal body L-ring protein	
27431	PROKKA_02795	1	1098	+	flgI	1-1098/1098	========/======	2/6	99.73	79.84	ecoli_vf	gi:15801197	flagellar basal body P-ring protein	
27431	PROKKA_02796	1	947	+	flgJ	1-938/942	========/======	2/9	99.58	77.93	ecoli_vf	gi:15801198	flagellar rod assembly protein/muramidase FlgJ	
27431	PROKKA_02797	1	1662	+	flgK	1-1644/1644	========/======	17/50	99.03	74.19	ecoli_vf	gi:15801199	flagellar hook-associated protein FlgK	
27431	PROKKA_02798	1	948	+	flgL	1-948/954	========/======	2/2	99.27	75.87	ecoli_vf	gi:15801200	flagellar hook-associated protein FlgL	
27431	PROKKA_03031	1	1053	+	ompA	1-1041/1041	========/======	1/12	100.00	89.46	ecoli_vf	gi:7188818	outer membrane protein A	
27431	PROKKA_03113	1	912	+	hlyE	1-912/912	===============	0/0	100.00	87.06	ecoli_vf	gi:218700239	hemolysin E	
27431	PROKKA_03210	1	2175	+	iroN	1-2178/2178	========/======	3/5	99.82	77.28	ecoli_vf	gi:110640508	TonB dependent outer membrane siderophore receptor	
27431	PROKKA_03211	78	906	+	iroE	90-915/957	.=======/======	10/17	85.58	69.62	ecoli_vf	gi:26247125	esterase	
27431	PROKKA_03212	50	1223	+	iroD	38-1208/1230	========/======	8/23	94.39	70.10	ecoli_vf	gi:91210149	IroD protein	
27431	PROKKA_03213	1	3618	+	iroC	79-3687/3738	========/======	17/33	96.23	75.98	ecoli_vf	gi:110640511	putative ATP binding cassette (ABC) transporter	
27431	PROKKA_03214	1	1101	+	iroB	49-1149/1164	===============	0/0	94.59	78.75	ecoli_vf	gi:26247128	glucosyltransferase IroB	
27431	PROKKA_03337	1	1037	+	nada	1-1037/1044	========/======	2/2	99.23	78.52	ecoli_vf	SPG000048	Escherichia coli str. K-12 substr. MG1655 complete genome	
27431	PROKKA_03374	139	980	+	nleB1	128-965/990	.=======/======	16/32	83.23	66.47	ecoli_vf	gi:215488272	T3SS secreted effector NleB-like protein	
27431	PROKKA_03748	1	207	+	epaQ	1-207/261	============...	0/0	79.31	71.50	ecoli_vf	gi:15832978	EpaQ	
27431	PROKKA_03749	29	663	+	epaP	29-648/666	========/======	5/19	92.79	67.66	ecoli_vf	gi:15832979	surface presentation of antigens protein SpaP	
