94222	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
94222	PROKKA_00782	1	1027	+	cheB	1-1030/1050	========/======	8/31	96.48	73.75	vfdb	YP_001006775	(cheB) chemotaxis-specific methylesterase CheB [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
94222	PROKKA_00783	1	388	+	cheY	1-388/390	===============	0/0	99.49	77.32	vfdb	YP_001006774	(cheY) chemotaxis regulatory protein CheY [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
94222	PROKKA_00784	73	647	+	cheZ	70-644/645	.=======/======	6/24	87.29	71.89	vfdb	YP_001006773	(cheZ) chemotaxis regulator CheZ [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
94222	PROKKA_00785	1	1125	+	flhB	1-1125/1152	========/======	15/38	96.01	68.53	vfdb	YP_001006771	(flhB) flagellar biosynthetic protein FlhB [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
94222	PROKKA_00786	1	2071	+	flhA	1-2071/2079	========/======	8/14	99.28	74.25	vfdb	YP_001006770	(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
94222	PROKKA_00845	1	723	+	sopE2	1-723/723	===============	0/0	100.00	97.92	vfdb	NP_460811	(sopE2) type III secretion system effector SopE2 guanine nucleotide exchange factor [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_00929	1	830	+	kdsA	1-829/855	========/======	3/7	96.61	70.95	vfdb	NP_439706	(kdsA) 2-dehydro-3-deoxyphosphooctonate aldolase [LOS (CVF494)] [Haemophilus influenzae Rd KW20]	
94222	PROKKA_00978	1	1059	+	ssaU	1-1059/1059	===============	0/0	100.00	99.91	vfdb	NP_460387	(ssaU) type III secretion system export apparatus switch protein SsaU [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_00979	1	780	+	ssaT	1-780/780	===============	0/0	100.00	98.97	vfdb	NP_460386	(ssaT) type III secretion system minor export apparatus protein SsaT [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_00980	1	267	+	ssaS	1-267/267	===============	0/0	100.00	99.25	vfdb	NP_460385	(ssaS) type III secretion system minor export apparatus protein SsaS [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_00981	1	648	+	ssaR	1-648/648	===============	0/0	100.00	98.92	vfdb	NP_460384	(ssaR) type III secretion system minor export apparatus protein SsaR [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_00982	1	969	+	ssaQ	1-969/969	===============	0/0	100.00	98.56	vfdb	NP_460383	(ssaQ) type III secretion system C ring protein SsaQ [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_00983	1	375	+	ssaP	1-375/375	===============	0/0	100.00	99.20	vfdb	NP_460382	(ssaP) type III secretion system needle length regulator SsaP [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_00984	55	432	+	ssaO	1-378/378	===============	0/0	100.00	99.73	vfdb	NP_460381	(ssaO) type III secretion system stalk protein SsaO [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_00985	1	1302	+	ssaN	1-1302/1302	===============	0/0	100.00	98.85	vfdb	NP_460380	(ssaN) type III secretion system ATPase SsaN [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_00986	1	2046	+	ssaV	1-2046/2046	===============	0/0	100.00	99.85	vfdb	NP_460379	(ssaV) type III secretion system major export apparatus protein ssaV [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_00987	1	369	+	ssaM	1-369/369	===============	0/0	100.00	99.73	vfdb	NP_460378	(ssaM) type III secretion system protein SsaM [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_00988	1	993	+	ssaL	25-1017/1017	===============	0/0	97.64	99.40	vfdb	NP_460377	(ssaL) type III secretion system gatekeeper SsaL [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_00989	1	675	+	ssaK	1-675/675	===============	0/0	100.00	99.56	vfdb	NP_460376	(ssaK) type III secretion system stator SsaK [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_00991	1	750	+	ssaJ	1-750/750	===============	0/0	100.00	99.20	vfdb	NP_460374	(ssaJ) type III secretion system inner MS ring protein SsaJ [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_00992	16	264	+	ssaI	1-249/249	===============	0/0	100.00	100.00	vfdb	NP_460373	(ssaI) type III secretion system inner rod protein SsaI [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_00993	64	291	+	ssaH	1-228/228	===============	0/0	100.00	100.00	vfdb	NP_460372	(ssaH) type III secretion system protein SsaH [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_00994	1	216	+	ssaG	1-216/216	===============	0/0	100.00	100.00	vfdb	NP_460371	(ssaG) type III secretion system needle filament protein SsaG [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_00995	1	690	+	sseG	1-690/690	===============	0/0	100.00	99.86	vfdb	NP_460370	(sseG) type III secretion system effector SseG [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_00996	1	783	+	sseF	1-783/783	===============	0/0	100.00	98.08	vfdb	NP_460369	(sseF) type III secretion system effector SseF [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_00997	1	429	+	sscB	7-435/435	===============	0/0	98.62	99.53	vfdb	NP_460368	(sscB) chaperone for sseF [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_00998	1	417	+	sseE	1-417/417	===============	0/0	100.00	99.76	vfdb	NP_460367	(sseE) type III secretion system effector SseE [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_00999	1	588	+	sseD	1-588/588	===============	0/0	100.00	100.00	vfdb	NP_460366	(sseD) type III secretion system hydrophilic translocator pore protein SseD [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_01000	1	1455	+	sseC	1-1455/1455	===============	0/0	100.00	99.04	vfdb	NP_460365	(sseC) type III secretion system hydrophilic translocator pore protein SseC [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_01001	1	474	+	sscA	1-474/474	===============	0/0	100.00	98.94	vfdb	NP_460364	(sscA) chaperone for sseC [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_01002	1	591	+	sseB	1-591/591	===============	0/0	100.00	99.83	vfdb	NP_460363	(sseB) type III secretion system effector SseB [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_01003	1	324	+	sseA	4-327/327	===============	0/0	99.08	99.69	vfdb	NP_460362	(sseA) chaperone for sseB and sseD [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_01004	1	243	+	ssaE	1-243/243	===============	0/0	100.00	98.77	vfdb	NP_460361	(ssaE) chaperone for sseB [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_01005	1	1212	+	ssaD	1-1212/1212	===============	0/0	100.00	99.17	vfdb	NP_460360	(ssaD) type III secretion system outer MS ring protein SsaD [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_01006	1	1494	+	ssaC	1-1494/1494	===============	0/0	100.00	99.20	vfdb	NP_460359	(ssaC) type III secretion system secretin SsaC [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_01007	1	384	+	spiC/ssaB	19-402/402	===============	0/0	95.52	99.74	vfdb	NP_460358	(spiC/ssaB) type III secretion system protein SsaB [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_01175	1	1011	+	sifA	1-1011/1011	===============	0/0	100.00	96.34	vfdb	NP_460194	(sifA) type III secretion system effector SifA N-terminal SKIP-binding domain C-terminal guanine nucleotide exchange factor activity [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_01218	55	1096	+	flgI	34-1075/1077	========/======	7/22	95.73	70.18	vfdb	YP_001006757	(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
94222	PROKKA_01219	107	659	+	flgH	125-677/684	..=============	0/0	80.85	77.58	vfdb	YP_001006758	(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
94222	PROKKA_01220	131	783	+	flgG	2-654/654	========/======	2/2	99.69	75.53	vfdb	YP_001006759	(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
94222	PROKKA_01221	1	756	+	flgF	1-756/756	========/======	6/8	99.47	69.87	vfdb	YP_001006760	(flgF) flagellar basal-body rod protein FlgF [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
94222	PROKKA_01224	13	405	+	flgC	13-405/405	========/======	2/2	96.79	73.35	vfdb	YP_001006763	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
94222	PROKKA_01225	1	404	+	flgB	1-404/414	========/======	5/8	96.62	71.08	vfdb	YP_001006764	(flgB) flagellar basal-body rod protein FlgB [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
94222	PROKKA_01254	1	327	+	csgC	1-327/327	===============	0/0	100.00	100.00	vfdb	NP_460116	(csgC) curli assembly protein CsgC [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_01255	1	456	+	csgA	1-456/456	===============	0/0	100.00	100.00	vfdb	NP_460115	(csgA) curlin major subunit CsgA [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_01256	40	495	+	csgB	1-456/456	===============	0/0	100.00	99.78	vfdb	NP_460114	(csgB) minor curlin subunit precursor curli nucleator protein CsgB [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_01257	1	651	+	csgD	1-651/651	===============	0/0	100.00	99.08	vfdb	NP_460113	(csgD) DNA-binding transcriptional regulator CsgD [curli fibers/thin aggregative fimbriae (AGF) (AI094)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_01258	1	396	+	csgE	1-396/396	===============	0/0	100.00	100.00	vfdb	NP_460112	(csgE) curli production assembly/transport protein CsgE [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_01259	1	417	+	csgF	1-417/417	===============	0/0	100.00	99.52	vfdb	NP_460111	(csgF) curli production assembly/transport protein CsgF [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_01260	1	834	+	csgG	1-834/834	===============	0/0	100.00	99.88	vfdb	NP_460110	(csgG) curli production assembly/transport protein CsgG [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_01268	100	816	+	IlpA	100-810/810	.=======/======	5/12	87.41	68.75	vfdb	NP_933683	(IlpA) immunogenic lipoprotein A  [IlpA (VF0513)] [Vibrio vulnificus YJ016]	
94222	PROKKA_01284	21	957	+	lpxB	18-954/1173	========/====..	14/32	78.52	66.32	vfdb	NP_439218	(lpxB) lipid-A-disaccharide synthase [LOS (CVF494)] [Haemophilus influenzae Rd KW20]	
94222	PROKKA_01384	1	860	+	lpxC	1-860/918	========/======	7/10	93.14	70.75	vfdb	NP_439302	(lpxC) UDP-3-O-(R-3-hydroxymyristoyl)-N-acetylglucosamine deacetylase [LOS (CVF494)] [Haemophilus influenzae Rd KW20]	
94222	PROKKA_01548	1	2193	+	sinH	1-2193/2193	===============	0/0	100.00	99.73	vfdb	NP_461452	(sinH) intimin-like protein [SinH (VF0400)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_01552	1	7308	+	ratB	1-7308/7308	===============	0/0	100.00	98.54	vfdb	NP_461449	(ratB) putative outer membrane protein [RatB (VF0399)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_01553	34	6153	+	shdA	1-6120/6120	===============	0/0	100.00	95.96	vfdb	NP_461448	(shdA) AIDA autotransporter-like protein [ShdA (VF0398)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_01865	149	937	+	pla	149-937/939	..=============	0/0	84.03	71.99	vfdb	NP_395233	(pla) plasminogen activator protease precursor [Pla (VF0139)] [Yersinia pestis CO92]	
94222	PROKKA_02034	70	1023	+	sseL	1-954/954	===============	0/0	100.00	96.12	vfdb	NP_461229	(sseL) type III secretion system effector SseL deubiquitinase [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02086	7	1647	+	htpB	10-1653/1653	========/======	9/15	98.91	70.36	vfdb	YP_094724	(htpB) Hsp60 60K heat shock protein HtpB [Hsp60 (VF0159)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1]	
94222	PROKKA_02210	1	698	+	gtrB	1-698/930	========/===...	6/10	74.52	75.96	vfdb	NP_706258	(gtrB) bactoprenol glucosyl transferase [LPS (VF0124)] [Shigella flexneri 2a str. 301]	
94222	PROKKA_02274	1	867	+	avrA	43-909/909	===============	0/0	95.38	99.77	vfdb	NP_461786	(avrA) type III secretion system effector AvrA acetyltransferease [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02277	1	453	+	orgC	1-453/453	===============	0/0	100.00	98.67	vfdb	NP_461789	(orgC) type III secretion system effector OrgC [SPI-1 encoded T3SS (SS010)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02278	1	665	+	orgB	1-665/681	===============	0/0	97.65	99.25	vfdb	NP_461790	(orgB) type III secretion system stator OrgB [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02279	1	579	+	orgA	22-600/600	===============	0/0	96.50	99.31	vfdb	NP_461791	(orgA) type III secretion system accessory cytosolic protein OrgA [SPI-1 encoded T3SS (SS010)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02280	1	759	+	prgK	1-759/759	===============	0/0	100.00	99.61	vfdb	NP_461792	(prgK) type III secretion system inner MS ring protein PrgK [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02281	1	306	+	prgJ	1-306/306	===============	0/0	100.00	99.67	vfdb	NP_461793	(prgJ) type III secretion system inner rod protein PrgJ [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02282	1	243	+	prgI	1-243/243	===============	0/0	100.00	100.00	vfdb	NP_461794	(prgI) type III secretion system needle filament protein PrgI [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02283	58	1236	+	prgH	1-1179/1179	===============	0/0	100.00	99.49	vfdb	NP_461795	(prgH) type III secretion system outer MS ring protein PrgH [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02287	1	1608	+	sptP	25-1632/1632	===============	0/0	98.53	99.88	vfdb	NP_461799	(sptP) type III secretion system effector SptP tyrosine phosphatase and GTPase-activating protein [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02288	1	393	+	sicP	1-393/393	===============	0/0	100.00	98.98	vfdb	NP_461800	(sicP) chaparone for SptP [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02291	1	2058	+	sipA/sspA	1-2058/2058	===============	0/0	100.00	99.71	vfdb	NP_461803	(sipA/sspA) type III secretion system effector SipA actin polymerizing activity [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02292	1	1032	+	sipD	1-1032/1032	===============	0/0	100.00	99.81	vfdb	NP_461804	(sipD) type III secretion system hydrophilic translocator needle tip protein SipD [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02293	1	1230	+	sipC/sspC	1-1230/1230	===============	0/0	100.00	99.67	vfdb	NP_461805	(sipC/sspC) type III secretion system hydrophilic translocator pore protein SipC [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02294	1	1782	+	sipB/sspB	1-1782/1782	===============	0/0	100.00	99.89	vfdb	NP_461806	(sipB/sspB) type III secretion system hydrophilic translocator pore protein SipB [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02295	1	498	+	sicA	1-498/498	===============	0/0	100.00	99.00	vfdb	NP_461807	(sicA) chaparone for SipC and SipB [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02296	1	1071	+	spaS	1-1071/1071	===============	0/0	100.00	100.00	vfdb	NP_461808	(spaS) type III secretion system export apparatus switch protein SpaS [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02297	1	792	+	spaR	1-792/792	===============	0/0	100.00	99.37	vfdb	NP_461809	(spaR) type III secretion system minor export apparatus protein SpaR [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02298	1	261	+	spaQ	1-261/261	===============	0/0	100.00	99.62	vfdb	NP_461810	(spaQ) type III secretion system minor export apparatus protein SpaQ [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02299	1	675	+	spaP	1-675/675	===============	0/0	100.00	98.96	vfdb	NP_461811	(spaP) type III secretion system minor export apparatus protein SpaP [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02300	1	912	+	spaO	1-912/912	===============	0/0	100.00	99.01	vfdb	NP_461812	(spaO) type III secretion system C ring protein SpaO [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
94222	PROKKA_02301	1	1011	+	invJ	1-1011/1011	===============	0/0	100.00	99.41	vfdb	NP_461813	(invJ) type III secretion system needle length regulator InvJ [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
