85427	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
85427	PROKKA_00318	1	834	+	csgG	1-834/834	===============	0/0	100.00	83.33	ecoli_vf	gi:15801154	curli production assembly/transport component 2nd curli operon	
85427	PROKKA_00385	1	1053	+	ompA	1-1041/1041	========/======	1/12	100.00	89.65	ecoli_vf	gi:7188818	outer membrane protein A	
85427	PROKKA_00634	151	1203	+	hofC	151-1203/1203	.=======/======	8/12	87.03	71.20	ecoli_vf	gi:15799790	type IV pilin biogenesis protein	
85427	PROKKA_00635	78	1378	+	hofB	78-1378/1386	========/======	8/24	93.00	70.98	ecoli_vf	gi:15799791	hypothetical protein	
85427	PROKKA_00636	1	438	+	ppdD	1-441/441	========/======	3/5	99.09	80.54	ecoli_vf	gi:15799792	putative major pilin subunit	
85427	PROKKA_00728	31	2087	+	cadA	70-2126/2176	========/======	10/18	94.12	69.56	ecoli_vf	SPG000027	gb|AY319765.1|:1081-3256 Escherichia coli cadBA operon partial sequence	
85427	PROKKA_01153	1	784	+	fliR	1-783/786	========/======	1/1	99.62	77.17	ecoli_vf	gi:15802385	flagellar biosynthesis protein FliR	
85427	PROKKA_01154	1	269	+	fliQ	1-269/270	===============	0/0	99.63	82.53	ecoli_vf	gi:15802384	flagellar biosynthesis protein FliQ	
85427	PROKKA_01155	33	738	+	fliP	33-738/738	===============	0/0	95.66	81.30	ecoli_vf	gi:15802383	flagellar biosynthesis protein FliP	
85427	PROKKA_01157	1	413	+	fliN	1-413/414	===============	0/0	99.76	84.50	ecoli_vf	gi:15802381	flagellar motor switch protein FliN	
85427	PROKKA_01158	1	1005	+	fliM	1-1005/1005	===============	0/0	100.00	85.57	ecoli_vf	gi:15802380	flagellar motor switch protein FliM	
85427	PROKKA_01159	1	468	+	fliL	1-465/465	========/======	6/13	98.92	77.80	ecoli_vf	gi:15802379	flagellar basal body-associated protein FliL	
85427	PROKKA_01161	1	444	+	fliJ	1-444/444	===============	0/0	100.00	81.76	ecoli_vf	gi:15802377	flagellar biosynthesis chaperone	
85427	PROKKA_01162	1	1369	+	fliI	1-1369/1374	========/======	3/4	99.49	80.89	ecoli_vf	gi:161367587	flagellum-specific ATP synthase	
85427	PROKKA_01163	142	702	+	fliH	121-681/687	..=============	0/0	81.66	78.79	ecoli_vf	gi:161367588	flagellar assembly protein H	
85427	PROKKA_01164	1	994	+	fliG	1-994/996	===============	0/0	99.80	86.72	ecoli_vf	gi:15802374	flagellar motor switch protein G	
85427	PROKKA_01165	17	1683	+	fliF	8-1659/1659	========/======	6/21	99.40	78.26	ecoli_vf	gi:15802373	flagellar MS-ring protein	
85427	PROKKA_01166	1	314	+	fliE	1-314/315	===============	0/0	99.68	80.89	ecoli_vf	gi:15802372	flagellar hook-basal body protein FliE	
85427	PROKKA_01177	1	719	+	fliA	1-719/720	===============	0/0	99.86	85.81	ecoli_vf	gi:15802357	flagellar biosynthesis sigma factor	
85427	PROKKA_01178	1	486	+	fliZ	37-522/588	==============.	0/0	82.65	78.60	ecoli_vf	gi:15802356	flagella biosynthesis protein FliZ	
85427	PROKKA_01179	49	849	+	fliY	1-801/801	===============	0/0	100.00	83.77	ecoli_vf	gi:15802355	cystine transporter subunit	
85427	PROKKA_01205	1	311	+	flhD	10-320/360	==============.	0/0	86.39	80.06	ecoli_vf	gi:15802304	transcriptional activator FlhD	
85427	PROKKA_01206	1	579	+	flhC	1-579/579	===============	0/0	100.00	81.35	ecoli_vf	gi:15802303	transcriptional activator FlhC	
85427	PROKKA_01207	1	888	+	motA	1-888/888	===============	0/0	100.00	83.11	ecoli_vf	gi:15802302	flagellar motor protein MotA	
85427	PROKKA_01208	1	930	+	motB	1-927/927	========/======	2/3	100.00	79.78	ecoli_vf	gi:15802301	flagellar motor protein MotB	
85427	PROKKA_01209	1	2016	+	cheA	1-1965/1965	========/======	14/61	99.75	76.79	ecoli_vf	gi:15802300	chemotaxis protein CheA	
85427	PROKKA_01210	1	504	+	cheW	1-504/504	===============	0/0	100.00	80.56	ecoli_vf	gi:15802299	purine-binding chemotaxis protein	
85427	PROKKA_01211	1	1548	+	tar/cheM	1-1548/1662	========/======	2/2	93.08	76.63	ecoli_vf	gi:15802298	methyl-accepting chemotaxis protein II	
85427	PROKKA_01212	1	861	+	cheR	1-861/861	===============	0/0	100.00	80.37	ecoli_vf	gi:15802296	chemotaxis methyltransferase CheR	
85427	PROKKA_01213	1	1048	+	cheB	1-1048/1050	===============	0/0	99.81	82.16	ecoli_vf	gi:15802295	chemotaxis-specific methylesterase	
85427	PROKKA_01214	1	390	+	cheY	1-390/390	===============	0/0	100.00	82.82	ecoli_vf	gi:15802294	chemotaxis regulatory protein CheY	
85427	PROKKA_01215	4	646	+	cheZ	1-643/645	===============	0/0	99.69	82.43	ecoli_vf	gi:15802293	chemotaxis regulator CheZ	
85427	PROKKA_01216	1	1136	+	flhB	1-1133/1149	========/======	1/3	98.61	80.19	ecoli_vf	gi:15802292	flagellar biosynthesis protein FlhB	
85427	PROKKA_01217	6	2077	+	flhA	6-2077/2079	===============	0/0	99.66	82.19	ecoli_vf	gi:15802291	flagellar biosynthesis protein FlhA	
85427	PROKKA_01218	28	391	+	flhE	28-391/393	.==============	0/0	92.62	68.96	ecoli_vf	gi:15802290	flagellar protein	
85427	PROKKA_01620	13	1623	+	nadb	13-1623/1623	========/======	2/2	99.20	80.33	ecoli_vf	SPG000049	Escherichia coli str. K-12 substr. MG1655 complete genome	
85427	PROKKA_01648	1	2133	+	cadA	40-2172/2176	===============	0/0	98.02	82.98	ecoli_vf	SPG000027	gb|AY319765.1|:1081-3256 Escherichia coli cadBA operon partial sequence	
85427	PROKKA_01871	1	938	+	yggr	1-938/981	========/======	4/12	95.01	75.21	ecoli_vf	SPG000074	Retraction ATPase Adherence Hemorrhagic coli pilus	
85427	PROKKA_01981	1	440	+	ppda	1-440/471	========/======	4/4	92.99	71.49	ecoli_vf	SPG000131	Pilin-like protein minor pilin or pseudo pilin Adherence Hemorrhagic coli pilus	
85427	PROKKA_01982	19	564	+	ppdb	19-564/564	===============	0/0	96.81	69.23	ecoli_vf	SPG000112	Pilin-like protein minor pilin or pseudo pilin Adherence Hemorrhagic coli pilus	
85427	PROKKA_01984	11	318	+	ppdc	11-318/324	========/======	2/2	94.75	74.76	ecoli_vf	SPG000140	Pilin-like protein minor pilin or pseudopilin Adherence Hemorrhagic coli pilus	
85427	PROKKA_02286	1	2886	+	ehaB	1-2889/2889	========/======	22/55	99.00	77.53	ecoli_vf	gi:218693832	flagellin structural protein; protein	
85427	PROKKA_02425	29	663	+	epaP	29-648/666	========/======	6/19	92.79	67.82	ecoli_vf	gi:15832979	surface presentation of antigens protein SpaP	
85427	PROKKA_02426	1	207	+	epaQ	1-207/261	============...	0/0	79.31	71.01	ecoli_vf	gi:15832978	EpaQ	
85427	PROKKA_02451	16	657	+	sitD	10-651/855	========/===...	2/2	74.97	69.52	ecoli_vf	gi:387606976	iron ABC transporter permease	
85427	PROKKA_02452	1	830	+	sitC	1-830/858	===============	0/0	96.74	74.82	ecoli_vf	gi:386598999	iron chelate ABC transporter permease protein	
85427	PROKKA_02453	1	783	+	sitB	1-786/828	========/======	6/11	94.08	72.66	ecoli_vf	gi:88770313	SitB	
85427	PROKKA_02454	75	858	+	sitA	75-858/915	.=======/======	4/10	85.14	75.03	ecoli_vf	gi:387606979	iron ABC transporter substrate-binding protein	
85427	PROKKA_02556	1	732	+	artj	1-732/732	========/======	2/2	99.86	80.76	ecoli_vf	SPG000096	E.coli artP artI artQ artM and artJ genes.	
85427	PROKKA_02559	89	673	+	artj	89-673/732	.=======/=====.	2/2	79.78	70.99	ecoli_vf	SPG000096	E.coli artP artI artQ artM and artJ genes.	
85427	PROKKA_02658	93	1002	+	nleB1	84-987/990	.=======/======	21/36	89.80	65.51	ecoli_vf	gi:15803520	Type III secretion system effector nleB1	
85427	PROKKA_03119	1	1190	+	hofq	37-1226/1239	===============	0/0	96.05	77.81	ecoli_vf	SPG000051	Outer membrane secretin Adherence Hemorrhagic coli pilus	
85427	PROKKA_03147	1	2256	+	fepA	1-2241/2241	========/======	15/49	99.24	78.58	ecoli_vf	gi:26246561	ferrienterobactin outer membrane transporter	
85427	PROKKA_03148	22	1203	+	fes	19-1188/1203	========/======	8/20	96.92	72.51	ecoli_vf	gi:26246563	enterobactin/ferric enterobactin esterase	
85427	PROKKA_03150	1	3833	+	entF	1-3830/3882	========/======	20/41	98.17	74.27	ecoli_vf	gi:26246565	enterobactin synthase multienzyme complex component ATP-dependent	
85427	PROKKA_03151	36	985	+	fepE	138-1090/1134	.=======/======	5/9	83.51	73.01	ecoli_vf	gi:26246566	ferric enterobactin transport protein FepE	
85427	PROKKA_03152	1	788	+	fepC	1-788/816	========/======	2/2	96.45	80.48	ecoli_vf	gi:26246567	ferrienterobactin ABC transporter ATPase	
85427	PROKKA_03153	82	990	+	fepG	85-993/993	.==============	0/0	91.54	80.31	ecoli_vf	gi:26246568	iron-enterobactin ABC transporter permease	
85427	PROKKA_03154	1	990	+	fepD	13-1002/1017	===============	0/0	97.35	78.18	ecoli_vf	gi:26246569	ferrienterobactin ABC transporter permease	
85427	PROKKA_03155	1	1227	+	entS	1-1227/1251	===============	0/0	98.08	78.65	ecoli_vf	gi:26246570	enterobactin exporter iron-regulated	
85427	PROKKA_03156	53	920	+	fepB	53-920/957	===============	0/0	90.70	76.96	ecoli_vf	gi:26246571	ferrienterobactin ABC transporter periplasmic binding protein	
85427	PROKKA_03157	1	1176	+	entC	13-1188/1188	========/======	4/4	98.82	78.01	ecoli_vf	gi:26246572	isochorismate synthase 1	
85427	PROKKA_03158	1	1598	+	entE	1-1598/1611	========/======	4/4	99.07	79.75	ecoli_vf	gi:26246573	23-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex	
85427	PROKKA_03159	1	851	+	entB	1-851/858	===============	0/0	99.18	80.14	ecoli_vf	gi:26246574	isochorismatase	
85427	PROKKA_03160	25	752	+	entA	16-743/747	===============	0/0	97.46	79.67	ecoli_vf	gi:26246575	23-dihydro-23-dihydroxybenzoate dehydrogenase	
85427	PROKKA_03281	1	2175	+	iroN	1-2178/2178	========/======	5/7	99.77	77.57	ecoli_vf	gi:110640508	TonB dependent outer membrane siderophore receptor	
85427	PROKKA_03282	78	906	+	iroE	90-915/957	.=======/======	10/17	85.58	69.26	ecoli_vf	gi:26247125	esterase	
85427	PROKKA_03283	92	1223	+	iroD	80-1208/1230	========/======	10/23	90.98	70.67	ecoli_vf	gi:91210149	IroD protein	
85427	PROKKA_03284	1	3621	+	iroC	79-3687/3738	========/======	18/36	96.23	76.08	ecoli_vf	gi:110640511	putative ATP binding cassette (ABC) transporter	
85427	PROKKA_03285	1	1101	+	iroB	49-1149/1164	===============	0/0	94.59	78.29	ecoli_vf	gi:26247128	glucosyltransferase IroB	
85427	PROKKA_03443	1	1014	+	int	1-1014/1014	===============	0/0	100.00	99.90	ecoli_vf	SPG000069	integrase / recombinase	
85427	PROKKA_03787	2	302	+	ccdb	77-377/381	...============	0/0	79.00	87.71	ecoli_vf	SPG000138	Plasmid KIL19 (from E.coli) cytotoxic protein (ccdB) gene complete cds.	
85427	PROKKA_03796	11	763	+	faeI	11-763/765	========/======	8/12	97.65	70.88	ecoli_vf	gi:209921911	fimbrial protein FaeI	
85427	PROKKA_03797	1	786	+	clpH	4-789/801	========/======	2/2	98.00	76.62	ecoli_vf	gi:290434	fimbrial protein	
85427	PROKKA_03799	52	476	+	faeE	61-485/492	.=======/======	2/2	86.18	76.06	ecoli_vf	gi:386612003	K88 minor fimbrial subunit protein FaeF	
85427	PROKKA_03800	34	743	+	faeE	112-821/861	.=======/======	2/2	82.35	84.81	ecoli_vf	gi:386612002	K88 fimbrial chaperone protein FaeE	
85427	PROKKA_03801	76	2433	+	faeD	82-2439/2439	========/======	2/4	96.60	82.42	ecoli_vf	gi:209921906	fimbrial usher protein FaeD	
85427	PROKKA_03802	25	540	+	clpC	25-543/543	========/======	1/3	95.03	82.27	ecoli_vf	gi:1246222	ClpC	
85427	PROKKA_03803	68	286	+	draA	62-280/306	...===========.	0/0	71.57	73.06	ecoli_vf	gi:13241931	cytoplamic protein DraA	
85427	PROKKA_03898	1	1733	+	ibeC	1-1733/1734	===============	0/0	99.94	80.84	ecoli_vf	gi:161486035	hypothetical protein	
85427	PROKKA_03906	1	525	+	fimI	1-525/525	===============	0/0	100.00	73.71	ecoli_vf	gi:410480369	long polar fimbrial protein LpfA	
85427	PROKKA_04245	1	885	+	ECS88_3547	1-885/885	===============	0/0	100.00	94.46	ecoli_vf	gi:218560235	lipoprotein NlpI	
85427	PROKKA_04336	1	1300	+	ybtS	1-1300/1305	===============	0/0	99.62	92.85	ecoli_vf	gi:222156708	anthranilate synthase	
85427	PROKKA_04337	1	1281	+	ybtX	124-1404/1404	.==============	0/0	91.24	97.97	ecoli_vf	gi:218705468	yersiniabactin-iron transporter permease YbtX	
85427	PROKKA_04338	1	1803	+	ybtQ	28-1830/1830	===============	0/0	98.52	96.95	ecoli_vf	gi:218705469	yersiniabactin-iron ABC transporter permease and ATP-binding protein YbtQ	
85427	PROKKA_04339	1	1803	+	ybtP	1-1803/1803	===============	0/0	100.00	97.61	ecoli_vf	gi:386624595	permease and ATP-binding protein of yersiniabactin-iron ABC transporter	
85427	PROKKA_04340	1	960	+	ybtA	1-960/960	===============	0/0	100.00	98.02	ecoli_vf	gi:218705471	AraC family transcriptional regulator	
85427	PROKKA_04341	1	6108	+	irp2	19-6126/6126	===============	0/0	99.71	97.53	ecoli_vf	gi:117624162	yersiniabactin biosynthetic protein	
85427	PROKKA_04342	1	9498	+	irp1	1-9492/9492	========/======	1/6	100.00	97.02	ecoli_vf	gi:218705473	High-molecular-weight nonribosomal peptide/polyketide synthetase 1	
85427	PROKKA_04343	1	1101	+	ybtU	61-1161/1161	===============	0/0	94.83	97.55	ecoli_vf	gi:218705474	Thiazolinyl-S-HMWP1 reductase YbtU	
85427	PROKKA_04344	1	804	+	ybtT	1-804/804	===============	0/0	100.00	98.26	ecoli_vf	gi:387607666	yersiniabactin siderophore biosynthetic protein	
85427	PROKKA_04345	1	1578	+	ybtE	1-1578/1578	===============	0/0	100.00	97.02	ecoli_vf	gi:218705476	salicyl-AMP ligase YbtE	
85427	PROKKA_04346	1	2022	+	fyuA	1-2022/2022	===============	0/0	100.00	97.03	ecoli_vf	gi:387607668	pesticin/yersiniabactin TonB-dependent receptor	
85427	PROKKA_04406	90	993	+	nleB1	84-987/990	.=======/======	8/18	90.40	68.13	ecoli_vf	gi:15803520	Type III secretion system effector nleB1	
85427	PROKKA_04592	1	1037	+	nada	1-1037/1044	========/======	2/2	99.23	77.07	ecoli_vf	SPG000048	Escherichia coli str. K-12 substr. MG1655 complete genome	
