99341	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
99341	PROKKA_01074	1	3618	+	iroC	79-3687/3738	========/======	17/33	96.23	75.92	vfdb	NP_753167	(iroC) ATP binding cassette transporter [Salmochelin (IA013)] [Escherichia coli CFT073]	
99341	PROKKA_01075	50	1223	+	iroD	38-1208/1230	========/======	8/23	94.39	69.68	vfdb	NP_753166	(iroD) esterase [Salmochelin (IA013)] [Escherichia coli CFT073]	
99341	PROKKA_01076	78	906	+	iroE	90-915/957	.=======/======	10/17	85.58	69.62	vfdb	NP_753165	(iroE) esterase [Salmochelin (IA013)] [Escherichia coli CFT073]	
99341	PROKKA_01077	1	2175	+	iroN	1-2178/2178	========/======	5/7	99.77	77.25	vfdb	NP_753164	(iroN) salmochelin receptor IroN [IroN (VF0230)] [Escherichia coli CFT073]	
99341	PROKKA_01078	1	1053	+	pipB2	1-1053/1053	===============	0/0	100.00	94.49	vfdb	NP_461706	(pipB2) type III secretion system effector PipB3 [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01080	1	897	+	mig-14	1-897/897	===============	0/0	100.00	97.66	vfdb	NP_461708	(mig-14) antimicrobial peptide resistance protein Mig-14 [Mig-14 (VF0395)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01118	1	416	+	luxS	1-416/519	=============..	0/0	80.15	72.84	vfdb	NP_230208	(luxS) S-ribosylhomocysteinase [AI-2 (VF0406)] [Vibrio cholerae O1 biovar El Tor str. N16961]	
99341	PROKKA_01133	1	830	+	kdsA	1-829/855	========/======	3/7	96.61	70.83	vfdb	NP_439706	(kdsA) 2-dehydro-3-deoxyphosphooctonate aldolase [LOS (CVF494)] [Haemophilus influenzae Rd KW20]	
99341	PROKKA_01214	1	723	+	sopE2	1-723/723	===============	0/0	100.00	97.23	vfdb	NP_460811	(sopE2) type III secretion system effector SopE2 guanine nucleotide exchange factor [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01293	58	599	+	clpP	19-560/597	========/======	3/4	90.45	65.26	vfdb	NP_465991	(clpP) ATP-dependent Clp protease proteolytic subunit [ClpP (VF0074)] [Listeria monocytogenes EGD-e]	
99341	PROKKA_01359	1	453	+	orgC	1-453/453	===============	0/0	100.00	98.67	vfdb	NP_461789	(orgC) type III secretion system effector OrgC [SPI-1 encoded T3SS (SS010)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01360	1	665	+	orgB	1-665/681	===============	0/0	97.65	98.80	vfdb	NP_461790	(orgB) type III secretion system stator OrgB [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01361	1	579	+	orgA	22-600/600	===============	0/0	96.50	99.14	vfdb	NP_461791	(orgA) type III secretion system accessory cytosolic protein OrgA [SPI-1 encoded T3SS (SS010)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01362	1	759	+	prgK	1-759/759	===============	0/0	100.00	99.61	vfdb	NP_461792	(prgK) type III secretion system inner MS ring protein PrgK [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01363	1	306	+	prgJ	1-306/306	===============	0/0	100.00	99.35	vfdb	NP_461793	(prgJ) type III secretion system inner rod protein PrgJ [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01364	1	243	+	prgI	1-243/243	===============	0/0	100.00	97.94	vfdb	NP_461794	(prgI) type III secretion system needle filament protein PrgI [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01365	58	1236	+	prgH	1-1179/1179	===============	0/0	100.00	99.07	vfdb	NP_461795	(prgH) type III secretion system outer MS ring protein PrgH [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01369	1	1467	+	sptP	166-1632/1632	.==============	0/0	89.89	97.07	vfdb	NP_461799	(sptP) type III secretion system effector SptP tyrosine phosphatase and GTPase-activating protein [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01370	1	393	+	sicP	1-393/393	===============	0/0	100.00	97.20	vfdb	NP_461800	(sicP) chaparone for SptP [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01373	1	2058	+	sipA/sspA	1-2058/2058	===============	0/0	100.00	98.11	vfdb	NP_461803	(sipA/sspA) type III secretion system effector SipA actin polymerizing activity [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01374	1	1023	+	sipD	1-1032/1032	========/======	3/11	99.03	89.83	vfdb	NP_461804	(sipD) type III secretion system hydrophilic translocator needle tip protein SipD [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01375	1	1230	+	sipC/sspC	1-1230/1230	===============	0/0	100.00	99.43	vfdb	NP_461805	(sipC/sspC) type III secretion system hydrophilic translocator pore protein SipC [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01376	1	1782	+	sipB/sspB	1-1782/1782	===============	0/0	100.00	99.33	vfdb	NP_461806	(sipB/sspB) type III secretion system hydrophilic translocator pore protein SipB [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01377	1	498	+	sicA	1-498/498	===============	0/0	100.00	99.00	vfdb	NP_461807	(sicA) chaparone for SipC and SipB [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01378	1	1071	+	spaS	1-1071/1071	===============	0/0	100.00	98.32	vfdb	NP_461808	(spaS) type III secretion system export apparatus switch protein SpaS [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01379	1	792	+	spaR	1-792/792	===============	0/0	100.00	99.12	vfdb	NP_461809	(spaR) type III secretion system minor export apparatus protein SpaR [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01380	1	261	+	spaQ	1-261/261	===============	0/0	100.00	100.00	vfdb	NP_461810	(spaQ) type III secretion system minor export apparatus protein SpaQ [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01381	1	675	+	spaP	1-675/675	===============	0/0	100.00	98.81	vfdb	NP_461811	(spaP) type III secretion system minor export apparatus protein SpaP [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01382	1	912	+	spaO	1-912/912	===============	0/0	100.00	98.90	vfdb	NP_461812	(spaO) type III secretion system C ring protein SpaO [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01383	1	1011	+	invJ	1-1011/1011	===============	0/0	100.00	99.21	vfdb	NP_461813	(invJ) type III secretion system needle length regulator InvJ [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01384	1	444	+	invI	1-444/444	===============	0/0	100.00	97.75	vfdb	NP_461814	(invI) type III secretion system stalk protein InvI [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01385	1	1296	+	invC	1-1296/1296	===============	0/0	100.00	99.15	vfdb	NP_461815	(invC) type III secretion system ATPase InvC [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01386	1	408	+	invB	1-408/408	===============	0/0	100.00	98.04	vfdb	NP_461816	(invB) type III secretion system protein InvB [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01387	1	2058	+	invA	1-2058/2058	===============	0/0	100.00	98.83	vfdb	NP_461817	(invA) type III secretion system major export apparatus protein InvA [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01388	1	1119	+	invE	1-1119/1119	===============	0/0	100.00	99.02	vfdb	NP_461818	(invE) type III secretion system gatekeeper invE [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01389	1	1689	+	invG	1-1689/1689	===============	0/0	100.00	98.99	vfdb	NP_461819	(invG) type III secretion system secretin invG [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01390	100	750	+	invF	1-651/651	===============	0/0	100.00	99.08	vfdb	NP_461820	(invF) type III secretion system regulatory protein InvF [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01391	1	444	+	invH	1-444/444	===============	0/0	100.00	97.97	vfdb	NP_461821	(invH) type III secretion system pilotin invG [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01524	1	247	+	fliQ	1-247/270	==============.	0/0	91.48	72.06	vfdb	YP_001006752	(fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
99341	PROKKA_01525	61	737	+	fliP	10-686/687	========/======	2/2	98.40	75.52	vfdb	YP_001006751	(fliP) flagellar biosynthetic protein FliP [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
99341	PROKKA_01528	1	1001	+	fliM	1-998/1005	========/======	3/5	99.20	75.65	vfdb	YP_001006748	(fliM) flagellar motor switch protein FliM [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
99341	PROKKA_01532	76	1316	+	fliI	43-1280/1332	========/======	8/21	92.27	74.32	vfdb	YP_001006744	(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
99341	PROKKA_01534	15	994	+	fliG	12-991/993	===============	0/0	98.69	79.39	vfdb	YP_001006742	(fliG) flagellar motor switch protein G [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
99341	PROKKA_01535	55	1434	+	fliF	61-1455/1701	========/====..	23/45	80.25	68.37	vfdb	YP_001006741	(fliF) flagellar M-ring protein FliF [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
99341	PROKKA_01543	41	374	+	fliS	41-374/399	.==============	0/0	83.71	70.66	vfdb	YP_001006732	(fliS) flagellar protein FliS [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
99341	PROKKA_01547	10	702	+	fliA	10-702/723	========/======	2/2	95.71	75.94	vfdb	YP_001006726	(fliA) flagellar biosynthesis sigma factor [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
99341	PROKKA_01575	6	281	+	flhD	15-290/360	========/====..	2/2	76.39	70.76	vfdb	YP_001006784	(flhD) flagellar transcriptional activator FlhD [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
99341	PROKKA_01576	6	561	+	flhC	6-564/582	========/======	5/7	95.19	75.40	vfdb	YP_001006783	(flhC) flagellar biosynthesis transcription activator FlhC [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
99341	PROKKA_01577	13	850	+	motA	13-850/888	========/======	3/4	94.14	73.57	vfdb	YP_001006782	(motA) flagellar motor protein MotA [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
99341	PROKKA_01580	25	480	+	cheW	25-480/498	========/======	2/2	91.37	75.27	vfdb	YP_001006779	(cheW) purine-binding chemotaxis protein CheW [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
99341	PROKKA_01582	37	857	+	cheR	1-821/828	========/======	8/8	98.67	69.94	vfdb	YP_001006776	(cheR) chemotaxis methyltransferase CheR [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
99341	PROKKA_01583	1	1027	+	cheB	1-1030/1050	========/======	8/31	96.48	73.56	vfdb	YP_001006775	(cheB) chemotaxis-specific methylesterase CheB [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
99341	PROKKA_01584	1	388	+	cheY	1-388/390	===============	0/0	99.49	77.58	vfdb	YP_001006774	(cheY) chemotaxis regulatory protein CheY [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
99341	PROKKA_01585	73	647	+	cheZ	70-644/645	.=======/======	6/24	87.29	71.72	vfdb	YP_001006773	(cheZ) chemotaxis regulator CheZ [peritrichous flagella (AI145)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
99341	PROKKA_01587	1	1125	+	flhB	1-1125/1152	========/======	14/36	96.09	68.42	vfdb	YP_001006771	(flhB) flagellar biosynthetic protein FlhB [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
99341	PROKKA_01588	1	2071	+	flhA	1-2071/2079	========/======	9/14	99.28	74.06	vfdb	YP_001006770	(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
99341	PROKKA_01745	1	2193	+	sinH	1-2193/2193	===============	0/0	100.00	95.76	vfdb	NP_461452	(sinH) intimin-like protein [SinH (VF0400)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01748	65	7314	+	ratB	65-7308/7308	========/======	30/60	98.75	87.47	vfdb	NP_461449	(ratB) putative outer membrane protein [RatB (VF0399)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01749	860	5997	+	shdA	962-6120/6120	..======/======	27/77	83.50	85.79	vfdb	NP_461448	(shdA) AIDA autotransporter-like protein [ShdA (VF0398)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01786	70	1023	+	sseL	1-954/954	===============	0/0	100.00	96.44	vfdb	NP_461229	(sseL) type III secretion system effector SseL deubiquitinase [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_01968	1	950	+	ddhB	1-950/1074	========/=====.	2/6	88.18	70.72	vfdb	YP_001007268	(ddhB) CDP-glucose 46-dehydratase [O-antigen (VF0392)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
99341	PROKKA_01969	2	774	+	ddhA	14-786/786	===============	0/0	98.35	71.93	vfdb	YP_001007269	(ddhA) glucose-1-phosphate cytidylyltransferase [O-antigen (VF0392)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
99341	PROKKA_01974	16	809	+	rffG	16-785/1014	========/===...	14/42	75.05	67.50	vfdb	NP_439034	(rffG) dTDP-glucose 46-dehydratase [LOS (CVF494)] [Haemophilus influenzae Rd KW20]	
99341	PROKKA_01981	16	1044	+	manB	16-1044/1371	========/===...	7/12	74.62	64.54	vfdb	YP_001007254	(manB) phosphomannomutase [O-antigen (VF0392)] [Yersinia enterocolitica subsp. enterocolitica 8081]	
99341	PROKKA_02138	1	684	+	mgtC	13-696/696	===============	0/0	98.28	98.83	vfdb	NP_462663	(mgtC) Mg2+ transport protein [MgtBC (VF0106)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_02139	1	2727	+	mgtB	1-2727/2727	===============	0/0	100.00	98.90	vfdb	NP_462662	(mgtB) Mg2+ transport protein [MgtBC (VF0106)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_02165	1	1383	+	steC	1-1374/1374	========/======	1/9	100.00	94.36	vfdb	NP_460656	(steC) type III secretion system effector SteC [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_02220	28	848	+	galU	4-830/888	========/======	7/18	91.78	70.35	vfdb	NP_438972	(galU) glucosephosphate uridylyltransferase [LOS (CVF494)] [Haemophilus influenzae Rd KW20]	
99341	PROKKA_02307	12	734	+	kdsB	12-746/765	========/======	5/18	94.12	63.82	vfdb	NP_438231	(kdsB) 3-deoxy-manno-octulosonate cytidylyltransferase [LOS (CVF494)] [Haemophilus influenzae Rd KW20]	
99341	PROKKA_02323	1	960	+	sopD2	1-960/960	===============	0/0	100.00	96.56	vfdb	NP_459947	(sopD2) type III secretion system effector SopD2 [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_02372	1	633	+	steA	1-633/633	===============	0/0	100.00	92.73	vfdb	NP_460542	(steA) type III secretion system effector SteA [SPI-1 encoded T3SS (SS010)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_02467	1	1008	+	sseK2	40-1047/1047	========/======	7/12	95.70	76.73	vfdb	NP_461081	(sseK2) type III secretion system effector SseK2 [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_02490	1	2298	+	slrP	1-2298/2298	===============	0/0	100.00	97.56	vfdb	NP_459778	(slrP) type III secretion system effector SlrP E3 ubiquitin ligase [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_02598	490	1712	+	gogB	265-1487/1494	..======/======	5/8	81.59	73.92	vfdb	NP_461519	(gogB) type III secretion system effector GogB anti-inflammatory effector [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_02695	1	2358	+	sspH2	1-2367/2367	========/======	1/9	99.62	97.00	vfdb	NP_461184	(sspH2) type III secretion system effector SspH2 E3 ubiquitin ligase [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_03120	130	542	+	gmhA/lpcA	130-542/585	...===========.	0/0	70.60	77.72	vfdb	NP_439337	(gmhA/lpcA) phosphoheptose isomerase [LOS (CVF494)] [Haemophilus influenzae Rd KW20]	
99341	PROKKA_03284	1	920	+	rfaD	1-917/927	========/======	5/7	98.71	70.50	vfdb	NP_439271	(rfaD) ADP-L-glycero-D-mannoheptose-6-epimerase [LOS (VF0044)] [Haemophilus influenzae Rd KW20]	
99341	PROKKA_03381	1	384	+	spiC/ssaB	19-402/402	===============	0/0	95.52	99.22	vfdb	NP_460358	(spiC/ssaB) type III secretion system protein SsaB [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
99341	PROKKA_03382	1	1494	+	ssaC	1-1494/1494	===============	0/0	100.00	98.13	vfdb	NP_460359	(ssaC) type III secretion system secretin SsaC [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
