92044	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
92044	PROKKA_01844	1	606	+	PMRG	1-606/606	===============	0/0	100.00	99.34	megares	MEG_5802	Multi-compound:Drug_and_metal_resistance:Drug_and_metal_MFS_efflux_pumps:PMRG	
92044	PROKKA_01846	1	942	+	PMRF	1-942/969	===============	0/0	97.21	79.09	megares	MEG_5801	Drugs:Cationic_antimicrobial_peptides:Lipid_A_modification:PMRF	
92044	PROKKA_01847	3	1949	+	ARNA	9-1952/1989	========/======	26/53	96.48	68.10	megares	MEG_1122	Drugs:Cationic_antimicrobial_peptides:Polymyxin_B_resistance_regulator:ARNA	
92044	PROKKA_02029	1	1367	+	CPXAR	1-1367/1374	===============	0/0	99.49	85.22	megares	MEG_2121	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
92044	PROKKA_02030	1	699	+	CPXAR	1-699/699	===============	0/0	100.00	86.55	megares	MEG_2122	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
92044	PROKKA_02182	1	1219	+	MDFA	1-1219/1233	===============	0/0	98.86	79.57	megares	MEG_3737	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:MDFA	
92044	PROKKA_02258	1	1749	+	MSBA	1-1749/1749	===============	0/0	100.00	84.85	megares	MEG_4061	Drugs:Multi-drug_resistance:Multi-drug_ABC_efflux_pumps:MSBA	
92044	PROKKA_02285	1	1191	+	BCR	1-1191/1191	===============	0/0	100.00	80.69	megares	MEG_1210	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:BCR	
92044	PROKKA_02374	1	723	+	BAER	1-723/723	===============	0/0	100.00	99.03	megares	MEG_1191	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAER	
92044	PROKKA_02375	1	1404	+	BAES	1-1404/1404	===============	0/0	100.00	98.43	megares	MEG_1194	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAES	
92044	PROKKA_02377	1	3081	+	MDTC	1-3081/3081	===============	0/0	100.00	98.38	megares	MEG_3750	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTC	
92044	PROKKA_02378	1	3123	+	MDTB	1-3123/3123	===============	0/0	100.00	98.72	megares	MEG_3748	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTB	
92044	PROKKA_02379	1	1242	+	MDTA	1-1242/1242	===============	0/0	100.00	99.03	megares	MEG_3744	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTA	
92044	PROKKA_02386	1	1856	+	ASMA	1-1853/1854	========/======	9/17	99.57	74.67	megares	MEG_1180	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_regulator:ASMA	
92044	PROKKA_02461	75	1182	+	ROSA	87-1197/1233	========/======	20/31	88.73	69.24	megares	MEG_6083	Drugs:Multi-drug_resistance:Multi-drug_MFS_efflux_pumps:ROSA	
92044	PROKKA_02462	1	1620	+	ROSB	1-1620/1692	========/======	13/24	95.04	69.36	megares	MEG_6084	Drugs:Multi-drug_resistance:Multi-drug_MFS_efflux_pumps:ROSB	
92044	PROKKA_02479	1	1194	+	ACRA	1-1194/1194	===============	0/0	100.00	83.25	megares	MEG_399	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRA	
92044	PROKKA_02480	1	3132	+	ACRB	1-3132/3150	========/======	2/2	99.40	85.64	megares	MEG_401	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRB	
92044	PROKKA_02544	1	1158	+	AMPH	1-1158/1158	===============	0/0	100.00	79.97	megares	MEG_729	Drugs:betalactams:Penicillin_binding_protein:AMPH	
92044	PROKKA_02567	1	1227	+	GESA	1-1227/1227	===============	0/0	100.00	98.86	megares	MEG_3132	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESA	
92044	PROKKA_02568	1	3168	+	GESB	1-3168/3168	===============	0/0	100.00	99.62	megares	MEG_3133	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESB	
92044	PROKKA_02569	1	1458	+	GESC	55-1512/1512	===============	0/0	96.43	98.56	megares	MEG_3134	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESC	
92044	PROKKA_02598	148	983	+	KPNO	151-1019/1098	.=======/=====.	17/65	74.68	64.29	megares	MEG_3516	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:KPNO	
92044	PROKKA_02601	70	421	+	TET34	70-421/465	..======/=====.	2/2	75.48	72.24	megares	MEG_6976	Drugs:Tetracyclines:Tetracycline_inactivation_enzymes:TET34	
92044	PROKKA_02785	1	633	+	CRP	1-633/633	===============	0/0	100.00	87.99	megares	MEG_2132	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CRP	
92044	PROKKA_02912	1	1185	+	EMRD	7-1191/1191	========/======	2/2	99.41	83.89	megares	MEG_2729	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRD	
92044	PROKKA_02957	1	1902	+	PBP2	1-1902/1902	===============	0/0	100.00	83.23	megares	MEG_5400	Drugs:betalactams:Penicillin_binding_protein:PBP2	
92044	PROKKA_03016	1	342	+	RAMA	34-375/375	.==============	0/0	91.20	79.24	megares	MEG_6044	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_regulator:RAMA	
92044	PROKKA_03117	1	531	+	EMRR	1-531/531	===============	0/0	100.00	85.88	megares	MEG_2734	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_regulator:EMRR	
92044	PROKKA_03118	1	1173	+	EMRA	1-1173/1173	========/======	2/2	99.91	82.28	megares	MEG_2721	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRA	
92044	PROKKA_03119	1	1539	+	EMRB	1-1539/1539	===============	0/0	100.00	84.15	megares	MEG_2725	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRB	
92044	PROKKA_03137	1	227	+	ACT	1-227/232	========/======	2/6	96.55	72.61	megares	MEG_497	Drugs:betalactams:Class_C_betalactamases:ACT	
92044	PROKKA_03180	1	1644	+	EPTA	1-1644/1644	========/======	2/4	99.88	76.79	megares	MEG_2739	Drugs:Cationic_antimicrobial_peptides:Lipid_A_modification:EPTA	
92044	PROKKA_03182	187	1022	+	PMRBM	181-1016/1095	..======/=====.	17/26	75.16	64.78	megares	MEG_5799	Multi-compound:Drug_and_metal_resistance:Drug_and_metal_MFS_efflux_pumps:PMRBM	
92044	PROKKA_03210	1	323	+	SOXS	1-323/324	===============	0/0	99.69	82.35	megares	MEG_6551	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	
92044	PROKKA_03724	1	673	+	KDPE	1-673/678	========/======	2/2	99.12	81.31	megares	MEG_3448	Drugs:Aminoglycosides:Aminoglycoside_efflux_pumps:KDPE	
92044	PROKKA_04020	1	818	+	BACA	1-818/822	========/======	2/2	99.39	85.71	megares	MEG_1189	Drugs:Bacitracin:Undecaprenyl_pyrophosphate_phosphatase:BACA	
92044	PROKKA_04155	1	613	+	ACRS	1-613/663	========/=====.	6/12	91.55	68.98	megares	MEG_415	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:ACRS	
92044	PROKKA_04156	1	1141	+	ACRE	1-1141/1158	===============	0/0	98.53	77.48	megares	MEG_408	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRE	
92044	PROKKA_04157	1	3080	+	ACRF	1-3080/3105	========/======	3/6	99.10	79.24	megares	MEG_409	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRF	
92044	PROKKA_04178	34	1226	+	MDTM	25-1217/1233	===============	0/0	96.76	78.71	megares	MEG_3761	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:MDTM	
92044	PROKKA_04247	34	1148	+	MDTG	58-1169/1227	========/======	17/29	89.57	64.10	megares	MEG_3753	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:MDTG	
92044	PROKKA_04595	1	861	+	TEM	1-861/861	===============	0/0	100.00	100.00	megares	MEG_6950	Drugs:betalactams:Class_A_betalactamases:TEM	
92044	PROKKA_04604	1	474	+	DFRA	1-474/474	===============	0/0	100.00	100.00	megares	MEG_2517	Drugs:Trimethoprim:Dihydrofolate_reductase:DFRA	
92044	PROKKA_04609	1	876	+	CTX	1-876/876	===============	0/0	100.00	100.00	megares	MEG_2364	Drugs:betalactams:Class_A_betalactamases:CTX	
92044	PROKKA_04620	1	792	+	SULIII	1-792/792	===============	0/0	100.00	100.00	megares	MEG_6639	Drugs:Sulfonamides:Sulfonamide-resistant_dihydropteroate_synthases:SULIII	
92044	PROKKA_04622	1	333	+	QACL	1-333/333	===============	0/0	100.00	100.00	megares	MEG_5852	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:QACL	
92044	PROKKA_04623	157	1083	+	OXA	1-927/927	===============	0/0	100.00	100.00	megares	MEG_5255	Drugs:betalactams:Class_D_betalactamases:OXA	
92044	PROKKA_04625	1	780	+	ANT3-DPRIME	1-780/780	===============	0/0	100.00	100.00	megares	MEG_929	Drugs:Aminoglycosides:Aminoglycoside_O-nucleotidyltransferases:ANT3-DPRIME	
92044	PROKKA_04626	1	1260	+	CMLA	186-1445/1445	.==============	0/0	87.20	100.00	megares	MEG_1771	Drugs:Phenicol:Phenicol_resistance_MFS_efflux_pumps:CMLA	
92044	PROKKA_04649	1	804	+	LNUG	1-804/804	===============	0/0	100.00	100.00	megares	MEG_3620	Drugs:MLS:Lincosamide_nucleotidyltransferases:LNUG	
92044	PROKKA_04653	1	681	+	QNRB	1-681/681	===============	0/0	100.00	99.12	megares	MEG_5930	Drugs:Fluoroquinolones:Quinolone_resistance_protein_Qnr:QNRB	
92044	PROKKA_04672	1	816	+	APH3-DPRIME	1-816/816	===============	0/0	100.00	100.00	megares	MEG_1044	Drugs:Aminoglycosides:Aminoglycoside_O-phosphotransferases:APH3-DPRIME	
