142725	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
142725	PROKKA_02473	1	1856	+	ASMA	1-1853/1854	========/======	9/17	99.57	74.67	megares	MEG_1180	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_regulator:ASMA	
142725	PROKKA_02480	1	1242	+	MDTA	1-1242/1242	===============	0/0	100.00	99.03	megares	MEG_3744	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTA	
142725	PROKKA_02481	1	3123	+	MDTB	1-3123/3123	===============	0/0	100.00	98.72	megares	MEG_3748	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTB	
142725	PROKKA_02482	1	3081	+	MDTC	1-3081/3081	===============	0/0	100.00	98.38	megares	MEG_3750	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTC	
142725	PROKKA_02484	1	1404	+	BAES	1-1404/1404	===============	0/0	100.00	98.43	megares	MEG_1194	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAES	
142725	PROKKA_02485	1	723	+	BAER	1-723/723	===============	0/0	100.00	99.03	megares	MEG_1191	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAER	
142725	PROKKA_02574	1	1191	+	BCR	1-1191/1191	===============	0/0	100.00	80.69	megares	MEG_1210	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:BCR	
142725	PROKKA_02648	75	1182	+	ROSA	87-1197/1233	========/======	20/31	88.73	69.24	megares	MEG_6083	Drugs:Multi-drug_resistance:Multi-drug_MFS_efflux_pumps:ROSA	
142725	PROKKA_02649	1	1620	+	ROSB	1-1620/1692	========/======	13/24	95.04	69.36	megares	MEG_6084	Drugs:Multi-drug_resistance:Multi-drug_MFS_efflux_pumps:ROSB	
142725	PROKKA_02666	1	1194	+	ACRA	1-1194/1194	===============	0/0	100.00	83.25	megares	MEG_399	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRA	
142725	PROKKA_02667	1	3132	+	ACRB	1-3132/3150	========/======	2/2	99.40	85.64	megares	MEG_401	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRB	
142725	PROKKA_02754	1	323	+	SOXS	1-323/324	===============	0/0	99.69	82.35	megares	MEG_6551	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	
142725	PROKKA_02782	187	1022	+	PMRBM	181-1016/1095	..======/=====.	17/26	75.16	64.78	megares	MEG_5799	Multi-compound:Drug_and_metal_resistance:Drug_and_metal_MFS_efflux_pumps:PMRBM	
142725	PROKKA_02784	1	1644	+	EPTA	1-1644/1644	========/======	2/4	99.88	76.79	megares	MEG_2739	Drugs:Cationic_antimicrobial_peptides:Lipid_A_modification:EPTA	
142725	PROKKA_02827	1	227	+	ACT	1-227/232	========/======	2/6	96.55	72.61	megares	MEG_497	Drugs:betalactams:Class_C_betalactamases:ACT	
142725	PROKKA_02852	1	1185	+	EMRD	7-1191/1191	========/======	2/2	99.41	83.89	megares	MEG_2729	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRD	
142725	PROKKA_03046	34	1226	+	MDTM	25-1217/1233	===============	0/0	96.76	78.71	megares	MEG_3761	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:MDTM	
142725	PROKKA_03077	1	1196	+	MDTG	1-1202/1227	========/======	2/6	97.47	77.04	megares	MEG_3754	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:MDTG	
142725	PROKKA_03212	1	1902	+	PBP2	1-1902/1902	===============	0/0	100.00	83.23	megares	MEG_5400	Drugs:betalactams:Penicillin_binding_protein:PBP2	
142725	PROKKA_03271	1	342	+	RAMA	34-375/375	.==============	0/0	91.20	79.24	megares	MEG_6044	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_regulator:RAMA	
142725	PROKKA_03381	1	1200	+	TETA	76-1275/1275	===============	0/0	94.12	100.00	megares	MEG_7024	Drugs:Tetracyclines:Tetracycline_resistance_MFS_efflux_pumps:TETA	
142725	PROKKA_03395	1	840	+	SULI	1-840/840	===============	0/0	100.00	100.00	megares	MEG_6587	Drugs:Sulfonamides:Sulfonamide-resistant_dihydropteroate_synthases:SULI	
142725	PROKKA_03396	1	348	+	QACEDELTA1	1-348/348	===============	0/0	100.00	100.00	megares	MEG_5829	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_SMR_efflux_pumps:QACEDELTA1	
142725	PROKKA_03397	1	474	+	DFRA	1-474/474	===============	0/0	100.00	99.79	megares	MEG_2528	Drugs:Trimethoprim:Dihydrofolate_reductase:DFRA	
142725	PROKKA_03581	1	1367	+	CPXAR	1-1367/1374	===============	0/0	99.49	85.22	megares	MEG_2121	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
142725	PROKKA_03582	1	699	+	CPXAR	1-699/699	===============	0/0	100.00	86.55	megares	MEG_2122	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
142725	PROKKA_04055	1	673	+	KDPE	1-673/678	========/======	2/2	99.12	81.31	megares	MEG_3448	Drugs:Aminoglycosides:Aminoglycoside_efflux_pumps:KDPE	
142725	PROKKA_04082	1	818	+	BACA	1-818/822	========/======	2/2	99.39	85.71	megares	MEG_1189	Drugs:Bacitracin:Undecaprenyl_pyrophosphate_phosphatase:BACA	
142725	PROKKA_04130	1	1539	+	EMRB	1-1539/1539	===============	0/0	100.00	84.15	megares	MEG_2725	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRB	
142725	PROKKA_04131	1	1173	+	EMRA	1-1173/1173	========/======	2/2	99.91	82.28	megares	MEG_2721	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRA	
142725	PROKKA_04132	1	531	+	EMRR	1-531/531	===============	0/0	100.00	85.88	megares	MEG_2734	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_regulator:EMRR	
142725	PROKKA_04398	1	3080	+	ACRF	1-3080/3105	========/======	3/6	99.10	79.24	megares	MEG_409	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRF	
142725	PROKKA_04399	1	1141	+	ACRE	1-1141/1158	===============	0/0	98.53	77.48	megares	MEG_408	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRE	
142725	PROKKA_04400	1	613	+	ACRS	1-613/663	========/=====.	6/12	91.55	68.98	megares	MEG_415	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:ACRS	
142725	PROKKA_04477	1	633	+	CRP	1-633/633	===============	0/0	100.00	87.99	megares	MEG_2132	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CRP	
142725	PROKKA_04667	1	474	+	DFRA	1-474/474	===============	0/0	100.00	100.00	megares	MEG_2517	Drugs:Trimethoprim:Dihydrofolate_reductase:DFRA	
142725	PROKKA_04679	1	876	+	CTX	1-876/876	===============	0/0	100.00	100.00	megares	MEG_2364	Drugs:betalactams:Class_A_betalactamases:CTX	
142725	PROKKA_04699	1	816	+	APH3-DPRIME	1-816/816	===============	0/0	100.00	100.00	megares	MEG_1044	Drugs:Aminoglycosides:Aminoglycoside_O-phosphotransferases:APH3-DPRIME	
