27668	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
27668	PROKKA_01374	31	2087	+	cadA	70-2126/2176	========/======	10/18	94.12	69.56	ecoli_vf	SPG000027	gb|AY319765.1|:1081-3256 Escherichia coli cadBA operon partial sequence	
27668	PROKKA_01466	1	438	+	ppdD	1-441/441	========/======	3/5	99.09	80.54	ecoli_vf	gi:15799792	putative major pilin subunit	
27668	PROKKA_01467	78	1378	+	hofB	78-1378/1386	========/======	8/24	93.00	70.98	ecoli_vf	gi:15799791	hypothetical protein	
27668	PROKKA_01468	151	1203	+	hofC	151-1203/1203	.=======/======	8/12	87.03	71.20	ecoli_vf	gi:15799790	type IV pilin biogenesis protein	
27668	PROKKA_01572	13	1623	+	nadb	13-1623/1623	========/======	2/2	99.20	80.33	ecoli_vf	SPG000049	Escherichia coli str. K-12 substr. MG1655 complete genome	
27668	PROKKA_01600	1	2133	+	cadA	40-2172/2176	===============	0/0	98.02	82.98	ecoli_vf	SPG000027	gb|AY319765.1|:1081-3256 Escherichia coli cadBA operon partial sequence	
27668	PROKKA_02424	1	1190	+	hofq	37-1226/1239	===============	0/0	96.05	77.81	ecoli_vf	SPG000051	Outer membrane secretin Adherence Hemorrhagic coli pilus	
27668	PROKKA_02540	1	2886	+	ehaB	1-2889/2889	========/======	22/55	99.00	77.53	ecoli_vf	gi:218693832	flagellin structural protein; protein	
27668	PROKKA_02644	1	732	+	artj	1-732/732	========/======	2/2	99.86	80.76	ecoli_vf	SPG000096	E.coli artP artI artQ artM and artJ genes.	
27668	PROKKA_02647	89	673	+	artj	89-673/732	.=======/=====.	2/2	79.78	70.99	ecoli_vf	SPG000096	E.coli artP artI artQ artM and artJ genes.	
27668	PROKKA_03003	1	1733	+	ibeC	1-1733/1734	===============	0/0	99.94	80.90	ecoli_vf	gi:161486035	hypothetical protein	
27668	PROKKA_03312	25	752	+	entA	16-743/747	===============	0/0	97.46	79.67	ecoli_vf	gi:26246575	23-dihydro-23-dihydroxybenzoate dehydrogenase	
27668	PROKKA_03313	1	851	+	entB	1-851/858	===============	0/0	99.18	80.14	ecoli_vf	gi:26246574	isochorismatase	
27668	PROKKA_03314	1	1598	+	entE	1-1598/1611	========/======	4/4	99.07	79.75	ecoli_vf	gi:26246573	23-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex	
27668	PROKKA_03315	1	1176	+	entC	13-1188/1188	========/======	4/4	98.82	78.01	ecoli_vf	gi:26246572	isochorismate synthase 1	
27668	PROKKA_03316	53	920	+	fepB	53-920/957	===============	0/0	90.70	76.96	ecoli_vf	gi:26246571	ferrienterobactin ABC transporter periplasmic binding protein	
27668	PROKKA_03317	1	1227	+	entS	1-1227/1251	===============	0/0	98.08	78.65	ecoli_vf	gi:26246570	enterobactin exporter iron-regulated	
27668	PROKKA_03318	1	990	+	fepD	13-1002/1017	===============	0/0	97.35	78.18	ecoli_vf	gi:26246569	ferrienterobactin ABC transporter permease	
27668	PROKKA_03319	82	990	+	fepG	85-993/993	.==============	0/0	91.54	80.31	ecoli_vf	gi:26246568	iron-enterobactin ABC transporter permease	
27668	PROKKA_03320	1	788	+	fepC	1-788/816	========/======	2/2	96.45	80.48	ecoli_vf	gi:26246567	ferrienterobactin ABC transporter ATPase	
27668	PROKKA_03321	74	1087	+	fepE	74-1090/1134	========/======	5/9	89.15	72.45	ecoli_vf	gi:26246566	ferric enterobactin transport protein FepE	
27668	PROKKA_03322	1	3833	+	entF	1-3830/3882	========/======	20/41	98.17	74.27	ecoli_vf	gi:26246565	enterobactin synthase multienzyme complex component ATP-dependent	
27668	PROKKA_03324	22	1203	+	fes	19-1188/1203	========/======	8/20	96.92	72.51	ecoli_vf	gi:26246563	enterobactin/ferric enterobactin esterase	
27668	PROKKA_03325	1	2256	+	fepA	1-2241/2241	========/======	15/49	99.24	78.58	ecoli_vf	gi:26246561	ferrienterobactin outer membrane transporter	
27668	PROKKA_03388	1	2175	+	iroN	1-2178/2178	========/======	5/7	99.77	77.57	ecoli_vf	gi:110640508	TonB dependent outer membrane siderophore receptor	
27668	PROKKA_03389	78	906	+	iroE	90-915/957	.=======/======	10/17	85.58	69.26	ecoli_vf	gi:26247125	esterase	
27668	PROKKA_03390	92	1223	+	iroD	80-1208/1230	========/======	10/23	90.98	70.67	ecoli_vf	gi:91210149	IroD protein	
27668	PROKKA_03391	1	3621	+	iroC	79-3687/3738	========/======	18/36	96.23	76.05	ecoli_vf	gi:110640511	putative ATP binding cassette (ABC) transporter	
27668	PROKKA_03392	1	1101	+	iroB	49-1149/1164	===============	0/0	94.59	78.29	ecoli_vf	gi:26247128	glucosyltransferase IroB	
27668	PROKKA_03605	1	885	+	ECS88_3547	1-885/885	===============	0/0	100.00	94.46	ecoli_vf	gi:218560235	lipoprotein NlpI	
27668	PROKKA_03693	1	1053	+	ompA	1-1041/1041	========/======	1/12	100.00	89.65	ecoli_vf	gi:7188818	outer membrane protein A	
27668	PROKKA_03927	1	525	+	fimI	1-525/525	===============	0/0	100.00	73.71	ecoli_vf	gi:410480369	long polar fimbrial protein LpfA	
27668	PROKKA_04212	90	993	+	nleB1	84-987/990	.=======/======	8/18	90.40	68.13	ecoli_vf	gi:15803520	Type III secretion system effector nleB1	
27668	PROKKA_04359	1	1037	+	nada	1-1037/1044	========/======	2/2	99.23	77.07	ecoli_vf	SPG000048	Escherichia coli str. K-12 substr. MG1655 complete genome	
